,게시글번호,기준일시,시도명(한글),전일대비 증감 수,격리 해제 수,지역발생 수,해외유입 수,10만명당 발생률,사망자 수,게시글번호(국내 시도별 발생현황 고유값),등록일시분초,수정일시분초
10787,20,2020년 06월 11일 00시,전남,0,18,0,0,1.07,0,2722,2020-06-11 09:00:00.000,2021-09-16 10:11:33.897
10788,1383,2020년 06월 11일 00시,경북,0,1312,0,0,51.94,54,2721,2020-06-11 09:00:00.000,2021-09-16 10:11:33.897
10789,127,2020년 06월 11일 00시,경남,0,123,0,0,3.78,0,2720,2020-06-11 09:00:00.000,2021-09-16 10:11:33.897
10790,15,2020년 06월 11일 00시,제주,0,13,0,0,2.24,0,2719,2020-06-11 09:00:00.000,2021-09-16 10:11:33.897
10791,558,2020년 06월 11일 00시,검역,2,462,0,2,0.00,0,2718,2020-06-11 09:00:00.000,2021-09-16 10:11:33.897
10792,11901,2020년 06월 10일 00시,합계,50,10611,43,7,22.95,276,2717,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10793,1026,2020년 06월 10일 00시,서울,12,667,12,0,10.54,4,2716,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10794,147,2020년 06월 10일 00시,부산,0,141,0,0,4.31,3,2715,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10795,6888,2020년 06월 10일 00시,대구,0,6648,0,0,282.70,188,2714,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10796,294,2020년 06월 10일 00시,인천,8,126,8,0,9.95,0,2713,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10797,32,2020년 06월 10일 00시,광주,0,30,0,0,2.20,0,2712,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10798,46,2020년 06월 10일 00시,대전,0,43,0,0,3.12,1,2711,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10799,53,2020년 06월 10일 00시,울산,0,47,0,0,4.62,1,2710,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10800,47,2020년 06월 10일 00시,세종,0,47,0,0,13.73,0,2709,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10801,976,2020년 06월 10일 00시,경기,21,681,20,1,7.37,22,2708,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10802,59,2020년 06월 10일 00시,강원,1,51,1,0,3.83,3,2707,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10803,61,2020년 06월 10일 00시,충북,0,49,0,0,3.81,0,2706,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10804,150,2020년 06월 10일 00시,충남,0,143,0,0,7.07,0,2705,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10805,21,2020년 06월 10일 00시,전북,0,19,0,0,1.16,0,2704,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10806,20,2020년 06월 10일 00시,전남,0,18,0,0,1.07,0,2703,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10807,1383,2020년 06월 10일 00시,경북,0,1310,0,0,51.94,54,2702,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10808,127,2020년 06월 10일 00시,경남,2,123,2,0,3.78,0,2701,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10809,15,2020년 06월 10일 00시,제주,0,13,0,0,2.24,0,2700,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10810,556,2020년 06월 10일 00시,검역,6,455,0,6,0.00,0,2699,2020-06-10 09:00:00.000,2021-09-16 10:11:33.897
10811,11851,2020년 06월 09일 00시,합계,38,10590,35,3,22.86,274,2698,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10812,1014,2020년 06월 09일 00시,서울,19,665,18,1,10.42,4,2697,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10813,147,2020년 06월 09일 00시,부산,0,141,0,0,4.31,3,2696,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10814,6888,2020년 06월 09일 00시,대구,0,6643,0,0,282.70,188,2695,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10815,286,2020년 06월 09일 00시,인천,3,121,3,0,9.67,0,2694,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10816,32,2020년 06월 09일 00시,광주,0,30,0,0,2.20,0,2693,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10817,46,2020년 06월 09일 00시,대전,0,43,0,0,3.12,1,2692,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10818,53,2020년 06월 09일 00시,울산,0,46,0,0,4.62,1,2691,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10819,47,2020년 06월 09일 00시,세종,0,47,0,0,13.73,0,2690,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10820,955,2020년 06월 09일 00시,경기,13,680,12,1,7.21,20,2689,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10821,58,2020년 06월 09일 00시,강원,0,51,0,0,3.76,3,2688,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10822,61,2020년 06월 09일 00시,충북,0,49,0,0,3.81,0,2687,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10823,150,2020년 06월 09일 00시,충남,2,143,1,1,7.07,0,2686,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10824,21,2020년 06월 09일 00시,전북,0,19,0,0,1.16,0,2685,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10825,20,2020년 06월 09일 00시,전남,0,17,0,0,1.07,0,2684,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10826,1383,2020년 06월 09일 00시,경북,0,1310,0,0,51.94,54,2683,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10827,125,2020년 06월 09일 00시,경남,1,123,1,0,3.72,0,2682,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10828,15,2020년 06월 09일 00시,제주,0,13,0,0,2.24,0,2681,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10829,550,2020년 06월 09일 00시,검역,0,449,0,0,0.00,0,2680,2020-06-09 09:00:00.000,2021-09-16 10:11:33.897
10830,11813,2020년 06월 08일 00시,합계,37,10563,32,5,22.78,273,2679,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10831,995,2020년 06월 08일 00시,서울,21,652,21,0,10.22,4,2678,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10832,147,2020년 06월 08일 00시,부산,0,141,0,0,4.31,3,2677,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10833,6888,2020년 06월 08일 00시,대구,1,6641,0,1,282.70,188,2676,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10834,283,2020년 06월 08일 00시,인천,4,118,4,0,9.57,0,2675,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10835,32,2020년 06월 08일 00시,광주,0,30,0,0,2.20,0,2674,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10836,46,2020년 06월 08일 00시,대전,0,43,0,0,3.12,1,2673,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10837,53,2020년 06월 08일 00시,울산,0,46,0,0,4.62,1,2672,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10838,47,2020년 06월 08일 00시,세종,0,47,0,0,13.73,0,2671,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10839,942,2020년 06월 08일 00시,경기,8,679,7,1,7.11,19,2670,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10840,58,2020년 06월 08일 00시,강원,0,51,0,0,3.76,3,2669,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10841,61,2020년 06월 08일 00시,충북,0,49,0,0,3.81,0,2668,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10842,148,2020년 06월 08일 00시,충남,0,143,0,0,6.97,0,2667,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10843,21,2020년 06월 08일 00시,전북,0,19,0,0,1.16,0,2666,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10844,20,2020년 06월 08일 00시,전남,0,17,0,0,1.07,0,2665,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10845,1383,2020년 06월 08일 00시,경북,0,1309,0,0,51.94,54,2664,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10846,124,2020년 06월 08일 00시,경남,0,122,0,0,3.69,0,2663,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10847,15,2020년 06월 08일 00시,제주,0,13,0,0,2.24,0,2662,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10848,550,2020년 06월 08일 00시,검역,3,443,0,3,0.00,0,2661,2020-06-08 09:00:00.000,2021-09-16 10:11:33.897
10849,11776,2020년 06월 07일 00시,합계,57,10552,53,4,22.71,273,2660,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10850,974,2020년 06월 07일 00시,서울,27,652,27,0,10.01,4,2659,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10851,147,2020년 06월 07일 00시,부산,0,140,0,0,4.31,3,2658,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10852,6887,2020년 06월 07일 00시,대구,1,6640,1,0,282.66,188,2657,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10853,279,2020년 06월 07일 00시,인천,6,118,6,0,9.44,0,2656,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10854,32,2020년 06월 07일 00시,광주,0,30,0,0,2.20,0,2655,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10855,46,2020년 06월 07일 00시,대전,0,42,0,0,3.12,1,2654,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10856,53,2020년 06월 07일 00시,울산,1,46,0,1,4.62,1,2653,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10857,47,2020년 06월 07일 00시,세종,0,47,0,0,13.73,0,2652,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10858,934,2020년 06월 07일 00시,경기,19,677,19,0,7.05,19,2651,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10859,58,2020년 06월 07일 00시,강원,0,51,0,0,3.76,3,2650,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10860,61,2020년 06월 07일 00시,충북,1,49,0,1,3.81,0,2649,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10861,148,2020년 06월 07일 00시,충남,0,143,0,0,6.97,0,2648,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10862,21,2020년 06월 07일 00시,전북,0,19,0,0,1.16,0,2647,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10863,20,2020년 06월 07일 00시,전남,0,17,0,0,1.07,0,2646,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10864,1383,2020년 06월 07일 00시,경북,0,1304,0,0,51.94,54,2645,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10865,124,2020년 06월 07일 00시,경남,0,122,0,0,3.69,0,2644,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10866,15,2020년 06월 07일 00시,제주,0,13,0,0,2.24,0,2643,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10867,547,2020년 06월 07일 00시,검역,2,442,0,2,0.00,0,2642,2020-06-07 09:00:00.000,2021-09-16 10:11:33.897
10868,11719,2020년 06월 06일 00시,합계,51,10531,43,8,22.60,273,2641,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10869,947,2020년 06월 06일 00시,서울,23,651,23,0,9.73,4,2640,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10870,147,2020년 06월 06일 00시,부산,0,139,0,0,4.31,3,2639,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10871,6886,2020년 06월 06일 00시,대구,0,6638,0,0,282.62,188,2638,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10872,273,2020년 06월 06일 00시,인천,11,110,10,1,9.24,0,2637,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10873,32,2020년 06월 06일 00시,광주,0,30,0,0,2.20,0,2636,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10874,46,2020년 06월 06일 00시,대전,0,42,0,0,3.12,1,2635,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10875,52,2020년 06월 06일 00시,울산,0,46,0,0,4.53,1,2634,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10876,47,2020년 06월 06일 00시,세종,0,47,0,0,13.73,0,2633,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10877,915,2020년 06월 06일 00시,경기,8,672,7,1,6.91,19,2632,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10878,58,2020년 06월 06일 00시,강원,1,51,1,0,3.76,3,2631,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10879,60,2020년 06월 06일 00시,충북,0,49,0,0,3.75,0,2630,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10880,148,2020년 06월 06일 00시,충남,1,143,1,0,6.97,0,2629,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10881,21,2020년 06월 06일 00시,전북,0,19,0,0,1.16,0,2628,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10882,20,2020년 06월 06일 00시,전남,0,17,0,0,1.07,0,2627,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10883,1383,2020년 06월 06일 00시,경북,1,1303,1,0,51.94,54,2626,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10884,124,2020년 06월 06일 00시,경남,1,122,0,1,3.69,0,2625,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10885,15,2020년 06월 06일 00시,제주,0,13,0,0,2.24,0,2624,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10886,545,2020년 06월 06일 00시,검역,5,439,0,5,0.00,0,2623,2020-06-06 09:00:00.000,2021-09-16 10:11:33.897
10887,11668,2020년 06월 05일 00시,합계,39,10505,34,5,22.50,273,2622,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10888,924,2020년 06월 05일 00시,서울,15,645,15,0,9.49,4,2621,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10889,147,2020년 06월 05일 00시,부산,0,138,0,0,4.31,3,2620,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10890,6886,2020년 06월 05일 00시,대구,1,6634,1,0,282.62,188,2619,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10891,262,2020년 06월 05일 00시,인천,6,107,6,0,8.86,0,2618,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10892,32,2020년 06월 05일 00시,광주,0,30,0,0,2.20,0,2617,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10893,46,2020년 06월 05일 00시,대전,0,42,0,0,3.12,1,2616,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10894,52,2020년 06월 05일 00시,울산,0,46,0,0,4.53,1,2615,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10895,47,2020년 06월 05일 00시,세종,0,47,0,0,13.73,0,2614,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10896,907,2020년 06월 05일 00시,경기,13,664,10,3,6.85,19,2613,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10897,57,2020년 06월 05일 00시,강원,0,51,0,0,3.70,3,2612,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10898,60,2020년 06월 05일 00시,충북,0,49,0,0,3.75,0,2611,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10899,147,2020년 06월 05일 00시,충남,1,143,1,0,6.93,0,2610,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10900,21,2020년 06월 05일 00시,전북,0,19,0,0,1.16,0,2609,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10901,20,2020년 06월 05일 00시,전남,0,17,0,0,1.07,0,2608,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10902,1382,2020년 06월 05일 00시,경북,2,1302,1,1,51.91,54,2607,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10903,123,2020년 06월 05일 00시,경남,0,121,0,0,3.66,0,2606,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10904,15,2020년 06월 05일 00시,제주,0,13,0,0,2.24,0,2605,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10905,540,2020년 06월 05일 00시,검역,1,437,0,1,0.00,0,2604,2020-06-05 09:00:00.000,2021-09-16 10:11:33.897
10906,11629,2020년 06월 04일 00시,합계,39,10498,33,6,22.43,273,2603,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10907,909,2020년 06월 04일 00시,서울,14,644,13,1,9.34,4,2602,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10908,147,2020년 06월 04일 00시,부산,0,138,0,0,4.31,3,2601,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10909,6885,2020년 06월 04일 00시,대구,0,6634,0,0,282.58,188,2600,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10910,256,2020년 06월 04일 00시,인천,7,105,7,0,8.66,0,2599,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10911,32,2020년 06월 04일 00시,광주,0,30,0,0,2.20,0,2598,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10912,46,2020년 06월 04일 00시,대전,0,42,0,0,3.12,1,2597,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10913,52,2020년 06월 04일 00시,울산,0,46,0,0,4.53,1,2596,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10914,47,2020년 06월 04일 00시,세종,0,47,0,0,13.73,0,2595,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10915,894,2020년 06월 04일 00시,경기,15,664,13,2,6.75,19,2594,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10916,57,2020년 06월 04일 00시,강원,0,51,0,0,3.70,3,2593,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10917,60,2020년 06월 04일 00시,충북,0,49,0,0,3.75,0,2592,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10918,146,2020년 06월 04일 00시,충남,0,142,0,0,6.88,0,2591,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10919,21,2020년 06월 04일 00시,전북,0,19,0,0,1.16,0,2590,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10920,20,2020년 06월 04일 00시,전남,0,17,0,0,1.07,0,2589,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10921,1380,2020년 06월 04일 00시,경북,1,1301,0,1,51.83,54,2588,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10922,123,2020년 06월 04일 00시,경남,0,121,0,0,3.66,0,2587,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10923,15,2020년 06월 04일 00시,제주,0,13,0,0,2.24,0,2586,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10924,539,2020년 06월 04일 00시,검역,2,435,0,2,0.00,0,2585,2020-06-04 09:00:00.000,2021-09-16 10:11:33.897
10925,11590,2020년 06월 03일 00시,합계,49,10466,46,3,22.35,273,2584,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10926,895,2020년 06월 03일 00시,서울,19,639,17,2,9.20,4,2583,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10927,147,2020년 06월 03일 00시,부산,0,138,0,0,4.31,3,2582,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10928,6885,2020년 06월 03일 00시,대구,1,6626,1,0,282.58,188,2581,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10929,249,2020년 06월 03일 00시,인천,16,98,16,0,8.42,0,2580,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10930,32,2020년 06월 03일 00시,광주,0,30,0,0,2.20,0,2579,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10931,46,2020년 06월 03일 00시,대전,0,42,0,0,3.12,1,2578,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10932,52,2020년 06월 03일 00시,울산,0,45,0,0,4.53,1,2577,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10933,47,2020년 06월 03일 00시,세종,0,47,0,0,13.73,0,2576,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10934,879,2020년 06월 03일 00시,경기,13,661,12,1,6.63,19,2575,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10935,57,2020년 06월 03일 00시,강원,0,51,0,0,3.70,3,2574,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10936,60,2020년 06월 03일 00시,충북,0,49,0,0,3.75,0,2573,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10937,146,2020년 06월 03일 00시,충남,0,142,0,0,6.88,0,2572,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10938,21,2020년 06월 03일 00시,전북,0,19,0,0,1.16,0,2571,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10939,20,2020년 06월 03일 00시,전남,0,17,0,0,1.07,0,2570,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10940,1379,2020년 06월 03일 00시,경북,0,1298,0,0,51.79,54,2569,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10941,123,2020년 06월 03일 00시,경남,0,121,0,0,3.66,0,2568,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10942,15,2020년 06월 03일 00시,제주,0,13,0,0,2.24,0,2567,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10943,537,2020년 06월 03일 00시,검역,0,430,0,0,0.00,0,2566,2020-06-03 09:00:00.000,2021-09-16 10:11:33.897
10944,11541,2020년 06월 02일 00시,합계,38,10445,36,2,22.26,272,2565,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10945,876,2020년 06월 02일 00시,서울,14,638,13,1,9.00,4,2564,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10946,147,2020년 06월 02일 00시,부산,0,138,0,0,4.31,3,2563,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10947,6884,2020년 06월 02일 00시,대구,0,6616,0,0,282.54,187,2562,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10948,233,2020년 06월 02일 00시,인천,9,98,9,0,7.88,0,2561,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10949,32,2020년 06월 02일 00시,광주,0,30,0,0,2.20,0,2560,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10950,46,2020년 06월 02일 00시,대전,0,42,0,0,3.12,1,2559,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10951,52,2020년 06월 02일 00시,울산,0,45,0,0,4.53,1,2558,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10952,47,2020년 06월 02일 00시,세종,0,47,0,0,13.73,0,2557,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10953,866,2020년 06월 02일 00시,경기,14,659,14,0,6.54,19,2556,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10954,57,2020년 06월 02일 00시,강원,0,51,0,0,3.70,3,2555,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10955,60,2020년 06월 02일 00시,충북,0,49,0,0,3.75,0,2554,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10956,146,2020년 06월 02일 00시,충남,0,142,0,0,6.88,0,2553,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10957,21,2020년 06월 02일 00시,전북,0,19,0,0,1.16,0,2552,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10958,20,2020년 06월 02일 00시,전남,0,17,0,0,1.07,0,2551,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10959,1379,2020년 06월 02일 00시,경북,0,1297,0,0,51.79,54,2550,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10960,123,2020년 06월 02일 00시,경남,0,121,0,0,3.66,0,2549,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10961,15,2020년 06월 02일 00시,제주,0,13,0,0,2.24,0,2548,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10962,537,2020년 06월 02일 00시,검역,1,423,0,1,0.00,0,2547,2020-06-02 09:00:00.000,2021-09-16 10:11:33.897
10963,11503,2020년 06월 01일 00시,합계,35,10421,30,5,22.19,271,2546,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10964,862,2020년 06월 01일 00시,서울,1,627,0,1,8.86,4,2545,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10965,147,2020년 06월 01일 00시,부산,0,138,0,0,4.31,3,2544,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10966,6884,2020년 06월 01일 00시,대구,1,6610,1,0,282.54,186,2543,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10967,224,2020년 06월 01일 00시,인천,18,98,18,0,7.58,0,2542,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10968,32,2020년 06월 01일 00시,광주,0,30,0,0,2.20,0,2541,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10969,46,2020년 06월 01일 00시,대전,0,42,0,0,3.12,1,2540,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10970,52,2020년 06월 01일 00시,울산,0,45,0,0,4.53,1,2539,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10971,47,2020년 06월 01일 00시,세종,0,47,0,0,13.73,0,2538,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10972,852,2020년 06월 01일 00시,경기,12,656,11,1,6.43,19,2537,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10973,57,2020년 06월 01일 00시,강원,0,50,0,0,3.70,3,2536,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10974,60,2020년 06월 01일 00시,충북,0,49,0,0,3.75,0,2535,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10975,146,2020년 06월 01일 00시,충남,0,142,0,0,6.88,0,2534,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10976,21,2020년 06월 01일 00시,전북,0,19,0,0,1.16,0,2533,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10977,20,2020년 06월 01일 00시,전남,1,17,0,1,1.07,0,2532,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10978,1379,2020년 06월 01일 00시,경북,0,1296,0,0,51.79,54,2531,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10979,123,2020년 06월 01일 00시,경남,0,121,0,0,3.66,0,2530,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
10980,15,2020년 06월 01일 00시,제주,0,13,0,0,2.24,0,2529,2020-06-01 09:00:00.000,2021-09-16 10:11:33.897
